smoothing_window,threshold,min_duration,min_peak_probability,true_positive_events,false_positive_events,false_negative_events,total_gt_events,total_predicted_events,precision,recall,f1,balanced_accuracy,mcc,cohen_kappa,alarm_rate,suppression_rate,total_events_before_suppression,suppressed_events,retained_events
3,0.07,2,0.9,12,87,11,23,99,0.121212,0.521739,0.196721,,,,99,0.9862,7173,7074,99
3,0.07,2,0.95,12,64,11,23,76,0.157895,0.521739,0.242424,,,,76,0.9894,7173,7097,76
3,0.07,2,0.99,12,64,11,23,76,0.157895,0.521739,0.242424,,,,76,0.9894,7173,7097,76
3,0.07,3,0.5,14,452,9,23,466,0.030043,0.608696,0.05726,,,,466,0.935,7173,6707,466
3,0.07,3,0.55,14,347,9,23,361,0.038781,0.608696,0.072917,,,,361,0.9497,7173,6812,361
3,0.07,3,0.6,14,275,9,23,289,0.048443,0.608696,0.089744,,,,289,0.9597,7173,6884,289
3,0.07,3,0.65,14,216,9,23,230,0.06087,0.608696,0.110672,,,,230,0.9679,7173,6943,230
3,0.07,3,0.7,12,167,11,23,179,0.067039,0.521739,0.118812,,,,179,0.975,7173,6994,179
3,0.07,3,0.75,12,140,11,23,152,0.078947,0.521739,0.137143,,,,152,0.9788,7173,7021,152
3,0.07,3,0.8,12,119,11,23,131,0.091603,0.521739,0.155844,,,,131,0.9817,7173,7042,131
3,0.07,3,0.85,12,101,11,23,113,0.106195,0.521739,0.176471,,,,113,0.9842,7173,7060,113
3,0.07,3,0.9,12,87,11,23,99,0.121212,0.521739,0.196721,,,,99,0.9862,7173,7074,99
3,0.07,3,0.95,12,64,11,23,76,0.157895,0.521739,0.242424,,,,76,0.9894,7173,7097,76
3,0.07,3,0.99,12,64,11,23,76,0.157895,0.521739,0.242424,,,,76,0.9894,7173,7097,76
3,0.07,5,0.5,14,452,9,23,466,0.030043,0.608696,0.05726,,,,466,0.935,7173,6707,466
3,0.07,5,0.55,14,347,9,23,361,0.038781,0.608696,0.072917,,,,361,0.9497,7173,6812,361
3,0.07,5,0.6,14,275,9,23,289,0.048443,0.608696,0.089744,,,,289,0.9597,7173,6884,289
3,0.07,5,0.65,14,216,9,23,230,0.06087,0.608696,0.110672,,,,230,0.9679,7173,6943,230
3,0.07,5,0.7,12,167,11,23,179,0.067039,0.521739,0.118812,,,,179,0.975,7173,6994,179
3,0.07,5,0.75,12,140,11,23,152,0.078947,0.521739,0.137143,,,,152,0.9788,7173,7021,152
3,0.07,5,0.8,12,119,11,23,131,0.091603,0.521739,0.155844,,,,131,0.9817,7173,7042,131
3,0.07,5,0.85,12,101,11,23,113,0.106195,0.521739,0.176471,,,,113,0.9842,7173,7060,113
3,0.07,5,0.9,12,87,11,23,99,0.121212,0.521739,0.196721,,,,99,0.9862,7173,7074,99
3,0.07,5,0.95,12,64,11,23,76,0.157895,0.521739,0.242424,,,,76,0.9894,7173,7097,76
3,0.07,5,0.99,12,64,11,23,76,0.157895,0.521739,0.242424,,,,76,0.9894,7173,7097,76
3,0.07,7,0.5,14,451,9,23,465,0.030108,0.608696,0.057377,,,,465,0.9352,7173,6708,465
3,0.07,7,0.55,14,346,9,23,360,0.038889,0.608696,0.073107,,,,360,0.9498,7173,6813,360
3,0.07,7,0.6,14,275,9,23,289,0.048443,0.608696,0.089744,,,,289,0.9597,7173,6884,289
3,0.07,7,0.65,14,216,9,23,230,0.06087,0.608696,0.110672,,,,230,0.9679,7173,6943,230
3,0.07,7,0.7,12,167,11,23,179,0.067039,0.521739,0.118812,,,,179,0.975,7173,6994,179
3,0.07,7,0.75,12,140,11,23,152,0.078947,0.521739,0.137143,,,,152,0.9788,7173,7021,152
3,0.07,7,0.8,12,119,11,23,131,0.091603,0.521739,0.155844,,,,131,0.9817,7173,7042,131
3,0.07,7,0.85,12,101,11,23,113,0.106195,0.521739,0.176471,,,,113,0.9842,7173,7060,113
3,0.07,7,0.9,12,87,11,23,99,0.121212,0.521739,0.196721,,,,99,0.9862,7173,7074,99
3,0.07,7,0.95,12,64,11,23,76,0.157895,0.521739,0.242424,,,,76,0.9894,7173,7097,76
3,0.07,7,0.99,12,64,11,23,76,0.157895,0.521739,0.242424,,,,76,0.9894,7173,7097,76
3,0.07,10,0.5,13,415,10,23,428,0.030374,0.565217,0.05765,,,,428,0.9403,7173,6745,428
3,0.07,10,0.55,13,326,10,23,339,0.038348,0.565217,0.071823,,,,339,0.9527,7173,6834,339
3,0.07,10,0.6,13,263,10,23,276,0.047101,0.565217,0.086957,,,,276,0.9615,7173,6897,276
3,0.07,10,0.65,13,210,10,23,223,0.058296,0.565217,0.105691,,,,223,0.9689,7173,6950,223
3,0.07,10,0.7,12,163,11,23,175,0.068571,0.521739,0.121212,,,,175,0.9756,7173,6998,175
3,0.07,10,0.75,12,138,11,23,150,0.08,0.521739,0.138728,,,,150,0.9791,7173,7023,150
3,0.07,10,0.8,12,117,11,23,129,0.093023,0.521739,0.157895,,,,129,0.982,7173,7044,129
3,0.07,10,0.85,12,99,11,23,111,0.108108,0.521739,0.179104,,,,111,0.9845,7173,7062,111
3,0.07,10,0.9,12,85,11,23,97,0.123711,0.521739,0.2,,,,97,0.9865,7173,7076,97
3,0.07,10,0.95,12,62,11,23,74,0.162162,0.521739,0.247423,,,,74,0.9897,7173,7099,74
3,0.07,10,0.99,12,62,11,23,74,0.162162,0.521739,0.247423,,,,74,0.9897,7173,7099,74
3,0.07,15,0.5,13,372,10,23,385,0.033766,0.565217,0.063725,,,,385,0.9463,7173,6788,385
3,0.07,15,0.55,13,293,10,23,306,0.042484,0.565217,0.079027,,,,306,0.9573,7173,6867,306
3,0.07,15,0.6,13,243,10,23,256,0.050781,0.565217,0.09319,,,,256,0.9643,7173,6917,256
3,0.07,15,0.65,13,194,10,23,207,0.062802,0.565217,0.113043,,,,207,0.9711,7173,6966,207
3,0.07,15,0.7,12,149,11,23,161,0.074534,0.521739,0.130435,,,,161,0.9776,7173,7012,161
3,0.07,15,0.75,12,128,11,23,140,0.085714,0.521739,0.147239,,,,140,0.9805,7173,7033,140
3,0.07,15,0.8,12,109,11,23,121,0.099174,0.521739,0.166667,,,,121,0.9831,7173,7052,121
3,0.07,15,0.85,12,95,11,23,107,0.11215,0.521739,0.184615,,,,107,0.9851,7173,7066,107
